"Budesonide/Formoterol Cipla";1
"Budesonide/Formoterol Forspiro Sandoz";1
"Budesonide/Formoterolfumaraatdihydraat Cipla";1
"Budexan";1
"Budezonid Ferring";1
"Budezonid Lek-Am";1
"Budiair";1
"Budineb";1
"Budipulmi";1
"Budixon Neb";1
"Budni Curafit Erkältungstee";1
"Budni Curafit Schlaf- Und
nerventee";1
"Budosan";1
"Budo-San";1
"Budo-San Uno";1
"Buer Lecithin Plus Vitamine";1
"Buerlecithin";1
"Bufanet";1
"Bufar Easyhaler";1
"Bufar Easyhaler,";1
"Bufoler Easyhaler";1
"Bufomide";1
"Bufomide Easyhaler";1
"Bufomix Easyhaler";1
"Bufori Easyhaler";1
"Bugnanto";1
"Bugvi";1
"Bugvi 5 Mg/Ml Poeder Voor Dispersie Voor Infusie";1
"Bulexin";1
"Bulgaplin";1
"Bulnexo";1
"Bumacor";1
"Bumeftyl";1
"Bumetanide Cf";1
"Bumetanide Generics Uk";1
"Bumetanide Niche Generics";1
"Bumetanide Rosemont Pharmaceuticals";1
"Bumetanide Sandoz";1
"Bumetanide Teva Uk";1
"Bumetanide Unichem";1
"Bumetanide/Amiloride Chemidex Pharma";1
"Buminifom";1
"Bunafon";1
"Bunalict";1
"Bunamol";1
"Bunil";1
"Bunondol";1
"Bunorfin";1
"Bunov";1
"Bupalyn";1
"Bupeaze";1
"Bupensan";1
"Bupensan Duo";1
"Bupensanduo";1
"Bupicain";1
"Bupicain Con Adrenalina";1
"Bupinostrum Hiperbárica";1
"Bupinostrum Isobárica";1
"Bupisen";1
"Bupisen Con Adrenalina";1
"Bupisen Iperbarica";1
"Bupivacain";1
"Bupivacain Aguettant";1
"Bupivacain Baxter";1
"Bupivacain Deltamedica";1
"Bupivacain Grindeks";1
"Bupivacain Hyperbar";1
"Bupivacain Jenapharm";1
"Bupivacain Mit Epinephrin Jenapharm";1
"Bupivacain Sad";1
"Bupivacain Spinal Grindeks";1
"Bupivacaína + Epinefrina Physan";1
"Bupivacaína Accord";1
"Bupivacaina Aguettant";1
"Bupivacaína Aguettant";1
"Bupivacaina Aurobindo";1
"Bupivacaína Aurovitas";1
"Bupivacaína B. Braun";1
"Bupivacaína Braun";1
"Bupivacaina Cloridrato Iperbarica S.A.L.F.";1
"Bupivacaina Cloridrato S.A.L.F.";1
"Bupivacaina Fisiopharma";1
"Bupivacaina Grindeks";1
"Bupivacaină Grindeks";1
"Bupivacaína Hiperbárica B. Braun";1
"Bupivacaína Hiperbárica Mini-Plasco B. Braun";1
"Bupivacaína Hiperbárica Physan";1
"Bupivacaína Physan";1
"Bupivacaina Recordati";1
"Bupivacaină Spinal Heavy Panpharma";1
"Bupivacaine";1
"Bupivacaïne Accord";1
"Bupivacaine Aguettant";1
"Bupivacaine And Adrenaline (Epinephrine) Mercury Pharmaceuticals Ltd";1
"Bupivacaine Baxter";1
"Bupivacaine Baxter Healthcare";1
"Bupivacaine Baxter Holding";1
"Bupivacaine Baxter Holding B.V.";1
"Bupivacaïne Eugia";1
"Bupivacaïne Glucose Aguettant";1
"Bupivacaine Grindeks";1
"Bupivacaine Grindeks Glucose";1
"Bupivacaine Hcl Baxter";1
"Bupivacaïne Hcl Spinaal Grindeks";1
"Bupivacaine Heavy Aguettant";1
"Bupivacaine Heavy Laboratoire Aguettant";1
"Bupivacaine Heavy Panpharma";1
"Bupivacaine Hydrochloride Eugia (Uk)";1
"Bupivacaine Hydrochloride Mercury Pharmaceuticals";1
"Bupivacaine Hydrochloride Mercury Pharmaceuticals (Ireland )";1
"Bupivacaine Hydrochloride Mercury Pharmaceuticals (Ireland)";1
"Bupivacaine Hydrochloride Unicorn Pharmaceuticals";1
"Bupivacaine Hydrochloride/Fentanyl Citrate Unicorn Pharmaceuticals";1
"Bupivacaine Noridem";1
"Bupivacaine Noridem Enterprises";1
"Bupivacaïne Pour Rachianesthesie Aguettant";1
"Bupivacaine Spinal Grindeks";1
"Bupivacaine Spinal Heavy Wzf";1
"Bupivacaine Spinal Tung";1
"Bupivacaine Spinal Tung Aguettant";1
"Bupivacaine Viatris";1
"Bupivacaini Noridem";1
"Bupivacain-Morfin Sad";1
"Bupivacainum Hydrochloricum Wzf";1
"Bupivakain Accord";1
"Bupivakaín Accord";1
"Bupivakain Grindeks";1
"Bupivan";1
"Buplex";1
"Buplex Rx";1
"Bupre 7 Tage";1
"Buprefarm";1
"Bupre-Hexal";1
"Bupre-Hexal 7 Tage";1
"Bupremyl";1
"Buprenaddict";1
"Buprenal";1
"Bupreno";1
"Bupreno Ratiopharm";1
"Buprenocan";1
"Buprenorfin Actavis";1
"Buprenorfin Alkaloid";1
"Buprenorfin Alkaloid-Int";1
"Buprenorfin Sandoz";1
"Buprenorfin Stada";1
"Buprenorfin Viatris";1
"Buprenorfina";1
"Buprenorfina + Naloxona Generis";1
"Buprenorfina Andrómaco";1
"Buprenorfina Aurovitas";1
"Buprenorfina Azevedos";1
"Buprenorfina Ciclum";1
"Buprenorfina E Naloxone Ethypharm";1
"Buprenorfina E Naloxone G.L. Pharma";1
"Buprenorfina E Naloxone Mylan Pharma";1
"Buprenorfina Goldfarma";1
"Buprenorfina Liovite Laboratórios Azevedos – Indústria Farmacêutica";1
"Buprenorfina Molteni";1
"Buprenorfina Ratiopharm";1
"Buprenorfina Sandoz";1
"Buprenorfina Stada";1
"Buprenorfina Sun";1
"Buprenorfina Teva";1
"Buprenorfina/Naloxona Aurovitas";1
"Buprenorfine";1
"Buprenorfine 1a Pharma";1
"Buprenorfine G.L. Pharma";1
"Buprenorfine Glenmark";1
"Buprenorfine Sandoz";1
"Buprenorfine Sun";1
"Buprenorfine Teva";1
"Buprenorfine Viatris";1
"Buprenorfine/Naloxon Viatris";1
"Buprenorphin";1
"Buprenorphin 20 Mikrogramm/Stunde Transdermales Pflaster Axunio";1
"Buprenorphin 3 Tage Libra-Pharm";1
"Buprenorphin 7 Tage Glenmark";1
"Buprenorphin 7 Tage Neuraxpharm";1
"Buprenorphin Actavis";1
"Buprenorphin Al";1
"Buprenorphin Aristo";1
"Buprenorphin Axunio";1
"Buprenorphin Dura";1
"Buprenorphin Ethypharm";1
"Buprenorphin G.L.";1
"Buprenorphin Glenmark";1
"Buprenorphin Hexal";1
"Buprenorphin Libra-Pharm";1
"Buprenorphin Libra-Pharm 7 Tage";1
"Buprenorphin Matrix Awd";1
"Buprenorphin Mylan";1
"Buprenorphin Neuraxpharm";1
"Buprenorphin Puren";1
"Buprenorphin Ratiopharm";1
"Buprenorphin Ratiopharm®";1
"Buprenorphin Stada";1
"Buprenorphin/Naloxon G.L. Pharma";1
"Buprenorphin/Naloxon Viatris";1
"Buprenorphine";1
"Buprenorphine ""stada""";1
"Buprenorphine / Naloxone Viatris";1
"Buprenorphine Accord-Uk";1
"Buprenorphine Actavis";1
"Buprenorphine Activase Pharmaceuticals";1
"Buprenorphine Alkaloid";1
"Buprenorphine Alvogen";1
"Buprenorphine Arrow";1
"Buprenorphine Aspire Pharma (Malta)";1
"Buprenorphine Biogaran";1
"Buprenorphine Bluefish";1
"Buprenorphine Eg";1
"Buprenorphine Ethypharm";1
"Buprenorphine G. L. Pharma";1
"Buprenorphine G.L. Pharma";1
"Buprenorphine Generics [uk]";1
"Buprenorphine Glenmark";1
"Buprenorphine Hydrochloride/Naloxon Hydrochloride Dihydrate Aurobindo";1
"Buprenorphine I-Gen";1
"Buprenorphine Milpharm Limited";1
"Buprenorphine Morningside Healthcare";1
"Buprenorphine Morningside Healthcare Limited";1
"Buprenorphine Mylan";1
"Buprenorphine Neuraxpharm";1
"Buprenorphine Orifarm";1
"Buprenorphine Ratiopharm";1
"Buprenorphine Sandoz";1
"Buprenorphine Stada";1
"Buprenorphine Sun Pharmaceutical Industries Europe";1
"Buprenorphine Teva";1
"Buprenorphine Torrent Pharma (Uk)";1
"Buprenorphine Viatris";1
"Buprenorphine Viatris Sante";1
"Buprenorphine Zentiva";1
"Buprenorphine/Naloxone Arrow";1
"Buprenorphine/Naloxone Ethypharm";1
"Buprenorphine/Naloxone G.L. Pharma";1
"Buprenorphine/Naloxone Pinewood";1
"Buprenorphine/Naloxone Viatris";1
"Bupretec";1
"Buprex";1
"Buprofess Capsule Moi";1
"Buprofess Rapid 200mg";1
"Buprofess Rapid 400mg";1
"Buprofess Ultra";1
"Bupropiom Generis";1
"Bupropiom Ratiopharm";1
"Bupropiom Zentiva";1
"Bupropion";1
"Bupropion +pharma";1
"Bupropion 1a Pharma";1
"Bupropion Accord";1
"Bupropion Basics";1
"Bupropion Beta";1
"Bupropion Biomo";1
"Bupropion Bluefish";1
"Bupropión Cinfa";1
"Bupropion Genericon";1
"Bupropion Generis";1
"Bupropion Hcl 1a Retard 1a Pharma";1
"Bupropion Hcl Accord";1
"Bupropion Hcl Focus Care";1
"Bupropion Hcl Neuraxpharm";1
"Bupropion Hcl Retard 1a Pharma";1
"Bupropion Hcl Retard Teva";1
"Bupropion Hcl Sandoz";1
"Bupropion Hcl Sun";1
"Bupropion Hydrochloride Teva";1
"Bupropion Hydrochloride Zentiva";1
"Bupropion Neuraxpharm";1
"Bupropion Omet Pharma";1
"Bupropion Orion";1
"Bupropion Ratiopharm";1
"Bupropion Sandoz";1
"Bupropion Stada";1
"Bupropion Stada Stada";1
"Bupropion Sun";1
"Bupropión Sun";1
"Bupropion Teva";1
"Bupropión Teva";1
"Bupropion Zentiva";1
"Bupropione Doc";1
"Bupropione Sun";1
"Bupropione Teva";1
"Bupropione Zentiva";1
"Bupropione Zentiva Italia";1
"Burana";1
"Burana Mustaherukka";1
"Burana Sitruuna";1
"Burana Slow";1
"Burana-C";1
"Burana-Caps";1
"Buranagel";1
"Burdock Gnc Live Well";1
"Burdock Holland & Barrett";1
"Burdock Lifecycle";1
"Burdock Nature's Bounty";1
"Burdock Nature's Garden";1
"Burinex";1
"Buripal";1
"Buronil";1
"Burow";1
"Burprenorphine ""stada""";1
"Busalair";1
"Busansil";1
"Buscalma 10";1
"Buscalma 5";1
"Buscapina";1
"Buscoactfokus";1
"Buscofem Extra";1
"Buscofen";1
"Buscofenact";1
"Buscofenpocket";1
"Buscoibs";1
"Buscolysin";1
"Buscomint";1
"Buscomint Bei Reizdarm";1
"Buscopan";1
"Buscopan Ampoules";1
"Buscopan Ampullen";1
"Buscopan Compositum";1
"Buscopan Compositum N";1
"Buscopan Cramps";1
"Buscopan Cramps Relief";1
"Buscopan Forte";1
"Buscopan Ibs Relief";1
"Buscopan Plus";1
"Buscopan Plus Paracetamol";1
"Buscopan Rx";1
"Buscopresc";1
"Buscopresc Compositum";1
"Buscotil";1
"Buserelin";1
"Buserelin Neon Healthcare";1
"Buseven 7 Tage";1
"Bush Botanicals";1
"Busp";1
"Buspiron Actavis";1
"Buspiron Hcl Cf";1
"Buspiron Hcl Mylan";1
"Buspiron Hcl Sandoz";1
"Buspiron Newbury";1
"Buspiron Ratiopharm";1
"Buspirona Generis";1
"Buspirone Accord-Uk";1
"Buspirone Hydrochloride Aristo";1
"Buspirone Hydrochloride Crescent Pharma";1
"Buspirone Hydrochloride Generics";1
"Buspirone Hydrochloride Generics Uk";1
"Buspirone Hydrochloride Milpharm";1
"Buspirone Hydrochloride Rivopharm Uk";1
"Buspirone Hydrochloride Strides Pharma Uk";1
"Buspirone Hydrochloride Wave Pharma";1
"Buspirone Orion";1
"Buspirone Sandoz";1
"Buspirone Viatris";1
"Buspiron-Egis";1
"Bussulfano Accord";1
"Busulfan Accord";1
"Busulfan Aspen Pharma Trading Limited";1
"Busulfan Fresenius Kabi";1
"Busulfan Koanaa";1
"Busulfan Pliva";1
"Busulfan Ratiopharm";1
"Busulfan Teva";1
"Busulfan Tillomed";1
"Busulfan Zentiva";1
"Busulfano Accord";1
"Busulfano Aspen";1
"Busulfano Glenmark";1
"Busulfano Teva";1
"Busulfano Zentiva";1
"Butagan";1
"Butamed";1
"Butapral";1
"Butavate";1
"Butec";1
"Butekont";1
"Butilescopolamina Aurovitas";1
"Butilescopolamina Conforpam";1
"Butilescopolamina Conforpam Generis Farmacêutica";1
"Butilescopolamina Kalceks";1
"Butilescopolamina Novumgen";1
"Butilscopolamina Aurobindo";1
"Buto-Asma";1
"Butolir";1
"Butrans";1
"Buttercup Bronchostop Berry Flavour Cough";1
"Buttercup Bronchostop Cough";1
"Buttercup Bronchostop Day & Night";1
"Buttercup Original Cough";1
"Butylglycidylether";1
"Butylhydroxyanisol Smartpractice Europe";1
"Butylhydroxybenzoat";1
"Butylhydroxytoluol Smartpractice Europe";1
"Butylscopolamin Carinopharm";1
"Butylscopolamin Panpharma";1
"Butylscopolamin Zur Anwendung Bei Erwachsenen Und Kindern Über 6 Jahren Puren";1
"Butylscopolaminiumbromid Kalceks";1
"Butylskopolaminium Bromid Kalceks";1
"Buvastin";1
"Buventol Easyhaler";1
"Buvera";1
"Buvidal";1
"Buxodem";1
"Byannli";1
"Byblok";1
"Byesilor";1
"Byfavo";1
"Byfonen";1
"Bylica Pospolita Prick Test Hal Allergy";1
"Bylvay";1
"Bympero";1
"Byol";1
"Byol Combi";1
"Byol Cor";1
"Byooviz";1
"Bysabel";1
"Bysimin";1
"Byteqi";1
"Bобилон";1
"C 20 Hände + Haut Desinfektion";1
"C E C L O R Mr";1
"Ca C Calvive";1
"Cabaser";1
"Cabaseril";1
"Cabazitaxel";1
"Cabazitaxel ""medical Valley""";1
"Cabazitaxel ""sandoz""";1
"Cabazitaxel Accord";1
"Cabazitaxel Agmed";1
"Cabazitaxel Aqvida";1
"Cabazitaxel Aqvida Gmbh";1
"Cabazitaxel Ariti";1
"Cabazitaxel Aurovit";1
"Cabazitaxel Axiromed";1
"Cabazitaxel Beta";1
"Cabazitaxel Cf";1
"Cabazitaxel Dr. Reddy’s";1
"Cabazitaxel Dr. Reddys";1
"Cabazitaxel Dr. Reddy's Laboratories (Uk)";1
"Cabazitaxel Eg";1
"Cabazitaxel Eg (Eurogenerics)";1
"Cabazitaxel Eg Labo";1
"Cabazitaxel Eugia";1
"Cabazitaxel Ever Pharma";1
"Cabazitaxel Ever Pharma 10 Mg/Ml Konzentrat Zur Herstellung Einer Infusionslösung";1
"Cabazitaxel Fresenius Kabi";1
"Cabazitaxel G.L.";1
"Cabazitaxel G.L. Pharma";1
"Cabazitaxel Generis";1
"Cabazitaxel Genus Pharmaceuticals Ltd.";1
"Cabazitaxel Glenmark";1
"Cabazitaxel Glenmark Pharmaceuticals Europe";1
"Cabazitaxel Medical Valley";1
"Cabazitaxel Msn";1
"Cabazitaxel Mylan";1
"Cabazitaxel Ratiopharm";1
"Cabazitaxel Reddy Pharma";1
"Cabazitaxel Sandoz";1
"Cabazitaxel Stada";1
"Cabazitaxel Stada Arzneimittel Ag";1
"Cabazitaxel Teva";1
"Cabazitaxel Teva B.V.";1
"Cabazitaxel Teva Pharma";1
"Cabazitaxel Tevagen";1
"Cabazitaxel Tillomed";1
"Cabazitaxel Viatris";1
"Cabazitaxel Vivanta";1
"Cabazitaxel Zentiva";1
"Cabemet";1
"Cabenex";1
"Cabergoletten";1
"Cabergolin Puren";1
"Cabergolin Ratiopharm";1
"Cabergolin Teva";1
"Cabergolina Aurobindo";1
"Cabergolina Doc";1
"Cabergolina Generis";1
"Cabergolina Renata";1
"Cabergolina Teva";1
"Cabergoline 0.5 Mg Tablets";1
"Cabergoline Arrow";1
"Cabergoline Aspire Pharma";1
"Cabergoline Aurobindo";1
"Cabergoline Biogaran";1
"Cabergoline Doc";1
"Cabergoline Milpharm";1
"Cabergoline Pch";1
"Cabergoline Ratiopharm";1
"Cabergoline Renata (Uk)";1
"Cabergoline Renata Pharmaceuticals (Ireland)";1
"Cabergoline Renata Pharmaceuticals (Ireland) Limited";1
"Cabergoline Renata,";1
"Cabergoline Teva";1
"Cabergoline Teva Uk";1
"Cabergoline Zentiva";1
"Cabesol";1
"Cabest";1
"Cablivi";1
"Cabometyx";1
"Cabozantinib Ratiopharm";1
"Cabozantinib Teva";1
"Cabritil";1
"Ca-C Calvive";1
"Cachexan";1
"Cachexi";1
"Cacit";1
"Cacit D";1
"Cacit D3";1
"Cacit Vitamina D3";1
"Cacit Vitamine D3";1
"Cactus Comp. Ii";1
"Cactus Compositum";1
"Cactus Compositum S";1
"Ca-D";1
"Cad Citroen";1
"Cad Orange";1
"Cadaff Xl";1
"Caddera";1
"Cadele";1
"Cadelius";1
"Cadelius D";1
"Caden";1
"Cadix";1
"Ca-Dtpa";1
"Cadtre";1
"Caduet";1
"Caelyx Pegylated Liposomal";1
"Cafcol";1
"Cafcold";1
"Cafeine Sterop";1
"Cafergot";1
"Caffeina Citrato Monico";1
"Caffeine Citrate";1
"Caffeine Citrate Brown & Burk Uk";1
"Caffeine Citrate Macarthys Laboratories";1
"Caffetin";1
"Caffetin Cold";1
"Caffetin Cold Plus";1
"Caffetin Coldmax";1
"Caffetin Duo";1
"Cafiaspirina";1
"Cafinitrina";1
"Cagluen";1
"Cagynol";1
"Čaj S Rumančekom";1
"Čaj S Rumančekom";2
"Čaj Z Hlohu";1
"Čaj Z Květu Bezu Černého";1
"Čaj Z Listov Senny";1
"Čaj Z Listu Senny";1
"Čaj Ze Šalvěje";1
"Čajová Směs Při Nachlazení";1
"Čajová Směs Při Trávících Obtížích";1
"Čajová Směs Pro Klidný Spánek";1
"Čajová Zmes Pri Prechladnutí";1
"Čajová Zmes Pri Tráviacich Ťažkostiach";1
"Cal+d";1
"Caladryl";1
"Calafos";1
"Calamine";1
"Calamine And Glycerin Cream";1
"Calamine Bp Bell, Sons & Co (Druggists)";1
"Calamine Bp Boots";1
"Calamine Lotion";1
"Calamine Wise Pharmaceuticals";1
"Calantha";1
"Calberzol Xl";1
"Calbeta";1
"Calcea";1
"Calcedem";1
"Calcet";1
"Calcetat";1
"Calci D3";1
"Calcial D";1
"Calci-Boned3 Orange";1
"Calcibronat";1
"Calcicarb";1
"Calcicare-D3 Forte";1
"Calcichew";1
"Calci-Chew";1
"Calcichew Appelsiini";1
"Calcichew D3";1
"Calci-Chew D3";1
"Calcichew D3 Appelsiini";1
"Calci-Chew D3 Citroen";1
"Calcichew D3 Extra Appelsiini";1
"Calcichew D3 Extra Sitruuna";1
"Calcichew D3 Forte Film-Coated Tablets";1
"Calcichew D3 Forte Mansikka-Meloni";1
"Calcichew D3 Forte Minttu";1
"Calcichew D3 Forte Sitruuna";1
"Calcichew D3 Jahoda";1
"Calcichew D3 Lemon";1
"Calcichew D3 Opti Mansikka Meloni";1
"Calcichew D3 Opti Mansikka-Meloni";1
"Calcichew-D3";1
"Calcichew-D3 Apelsin";1
"Calcichew-D3 Citron";1
"Calcichew-D3 Forte";1
"Calcichew-D3 Forte Double Strength";1
"Calcichew-D3 Melon";1
"Calcichew-D3 Mite Apelsin";1
"Calcichew-D3 Mite Citron";1
"Calcichew-D3 Spearmint";1
"Calciclo";1
"Calci-D";1
"Calcide";1
"Calcidermetha";1
"Calcidia";1
"Calcidoc";1
"Calcidose";1
"Calcidose Vitamine D3";1
"Calciduran Vit. D3";1
"Calcifediol Desma";1
"Calcifediol Faes";1
"Calcifediol Gerda";1
"Calcifediol Normogen";1
"Calcifediol Normon";1
"Calcifenov";1
"Calciferol Bbp";1
"Calciflex-D3 Citron";1
"Calcifolin";1
"Calciform";1
"Calciform D3";1
"Calciforte Édulcorée Au Cyclamate De Sodium Et À La Saccharine Sodique";1
"Calciforte Vitamine D3";1
"Calcigen D";1
"Calcigen D Citro";1
"Calcigen D Forte";1
"Calcigen D Intens";1
"Calcigran";1
"Calcigran Forte";1
"Calcigran Forte D Lemon";1
"Calcigran Forte Extra D";1
"Calcigran Forte Flex";1
"Calcigran Forte Lemon";1
"Calcigran Forte Med Appelsinsmak";1
"Calcigran Forte Med Sitronsmak";1
"Calcigran Forte Orange";1
"Calcigran Forte Red";1
"Calcigran Sine";1
"Calcii Carbonas Galvex";1
"Calcii Carbonici Medicamenta Glenmark Pharmaceuticals";1
"Calcilac";1
"Calcilac Mono";1
"Calcimagon D3";1
"Calcimagon D3 Uno";1
"Calcimagon Extra D3";1
"Calcimax";1
"Calcimed";1
"Calcimed D 3";1
"Calcimed D3";1
"Calcimed D3 Direct";1
"Calcimusc";1
"Calcin D3";1
"Calcin D3 Forte";1
"Calcio / Vitamina D3 Rovi";1
"Cálcio + Vitamina D3 Farmalider";1
"Cálcio + Vitamina D3 Ratiopharm";1
"Calcio Carbonato + Vitamina D3 Abc";1
"Calcio Carbonato + Vitamina D3 Tecnigen";1
"Calcio Carbonato E Vitamina D3 Doc Generici";1
"Calcio Carbonato Eg";1
"Calcio Carbonato Savio";1
"Calcio Carbonato Vitamina D3 Eg";1
"Calcio Cloruro Bioindustria L.I.M.";1
"Calcio Cloruro Galenica Senese";1
"Calcio Cloruro Monico";1
"Calcio Cloruro S.A.L.F.";1
"Calcio D";1
"Calcio E Magnesio Cloruro Bioindustria L.I.M.";1
"Calcio E Magnesio Cloruro Monico";1
"Calcio E Magnesio Cloruro S.A.L.F.";1
"Cálcio Farmalider";1
"Calcio Gluconato B. Braun";1
"Calcio Gluconato Bioindustria L.I.M.";1
"Calcio Gluconato Galenica Senese";1
"Calcio Gluconato Monico";1
"Calcio Gluconato S.A.L.F.";1
"Calcio Levofolinato Teva Generics";1
"Calcio, Bicarbonato Hbiofluids";1
"Calcio, Potassio, Bicarbonato Hbiofluids";1
"Calcio/Vitamina D3";1
"Calcio/Vitamina D3 Aristo";1
"Calcio/Vitamina D3 Kern Pharma";1
"Calcio/Vitamina D3 Rovi";1
"Calcio/Vitamina D3 Sandoz";1
"Calcio-20";1
"Calciodie";1
"Calciomax  M.A";1
"Calcioral";1
"Calcioral D3";1
"Calciparina";1
"Calciparine";1
"Calciparine Sous Cutanee";1
"Calcipotriderm Comp.";1
"Calcipotriol Comp";1
"Calcipotriol Comp 1 A Pharma";1
"Calcipotriol Comp Hexal";1
"Calcipotriol Comp Ratiopharm";1
"Calcipotriol Comp. Abz";1
"Calcipotriol Comp. Aristo";1
"Calcipotriol Hexal";1
"Calcipotriol Nevik";1
"Calcipotriol Rafarm";1
"Calcipotriol Sandoz";1
"Calcipotriol/Betametasona Aristo";1
"Calcipotriol/Betametasona Ratiopharm";1
"Calcipotriol/Betametasona Teva-Ratiopharm";1
"Calcipotriol/Betamethason Aristo";1
"Calcipotriol/Betamethason Dermapharm";1
"Calcipotriol/Betamethason Sandoz";1
"Calcipotriol/Betamethason Teva";1
"Calcipotriol/Betamethasone";1
"Calcipotriol/Betamethasone ""sandoz""";1
"Calcipotriol/Betamethasone Aristo";1
"Calcipotriol/Betamethasone Orifarm";1
"Calcipotriol/Betamethasone Rowex";1
"Calcipotriol/Betamethasone Sandoz";1
"Calcipotriol/Betamethasone Stirling Anglian Pharmaceuticals";1
"Calcipotriol/Betamethasone Teva";1
"Calcipotriol/Betamethasone Teva Uk";1
"Calciprat";1
"Calcit";1
"Calcitab";1
"Calcitab D";1
"Calcitonin Calcitonin Vom Lachs, Synthetisch Zur Anwendung Bei Erwachsenen Panpharma";1
"Calcitonin Essential Pharma";1
"Calcitonin Vom Lachs, Synthetisch Zur Anwendung Bei Erwachsenen Panpharma";1
"Calcitonina Almirall";1
"Calcitonina De Salmão Tolife";1
"Calcitonine Esspharma";1
"Calcitonine Pharmy Ii";1
"Calcitonine Sandoz";1
"Calcitrat";1
"Calcitriol Atnahs Pharma Uk";1
"Calcitriol Gry";1
"Calcitriol Kern Pharma";1
"Calcitriol Mibe";1
"Calcitriol Teva Uk";1
"Calcitriol-Nefro Medice Arzneimittel Pütter";1
"Calcitriolo Doc Generici";1
"Calcitriolo Eg";1
"Calcitriolo Mylan Generics";1
"Calcitriolo Teva";1
"Calcitugg";1
"Calciu";1
"Calciu Colecalciferol Béres";1
"Calciu Forte Sandoz";1
"Calciu Osteo";1
"Calciu Sandoz Osteo";1
"Calcium (O Smaku Bananowym) Aflofarm";1
"Calcium (O Smaku Bananowym) Polfarmex";1
"Calcium (O Smaku Truskawkowym) Aflofarm";1
"Calcium (O Smaku Truskawkowym) Polfarmex";1
"Calcium / Cholecalciferol";1
"Calcium / Vitamin D3 Sandoz";1
"Calcium „fresenius"" - Ampullen";1
"Calcium + Cholecalciferol Béres";1
"Calcium + Vitamin C Sandoz";1
"Calcium Accord Healthcare";1
"Calcium Acetate Pinewood Laboratories";1
"Calcium Al";1
"Calcium Allergy Hasco";1
"Calcium And Ergocalciferol Crescent Pharma";1
"Calcium Arrow";1
"Calcium Auxilto";1
"Calcium Bbp";1
"Calcium Béres";1
"Calcium Calvive";1
"Calcium Carbonate / Colecalciferol Blue Bio Pharma (Uk)";1
"Calcium Carbonate / Colecalciferol Blue Bio Pharma (Uk) Limited";1
"Calcium Carbonate And Colecalciferol Calcichew-D3 1000 Mg/800 Iu Once Daily Chewable Tablets";1
"Calcium Carbonate Calcichew 1000 Mg Chewable Tablet";1
"Calcium Carbonate Flamingo Pharma Uk";1
"Calcium Carbonate Haleon Uk Trading";1
"Calcium Carbonate/Colecalciferol Blue Bio Pharma (Uk)";1
"Calcium Carbonate/Colecalciferol Blue Bio Pharma (Uk) Limited";1
"Calcium Carbonicum-Injeel Forte Biologische Heilmittel Heel";1
"Calcium Chloratum Bbp";1
"Calcium Chloratum Teva";1
"Calcium Chloratum Wzf";1
"Calcium Chloride Aurum Pharmaceuticals";1
"Calcium Chloride Cooper";1
"Calcium Chloride Demo";1
"Calcium Chloride Macarthys Laboratories";1
"Calcium Cooper";1
"Calcium D";1
"Calcium D Sandoz";1
"Calcium D3";1
"Calcium D3 Acis";1
"Calcium D3 Beta";1
"Calcium D3 Forte Ratiopharm";1
"Calcium D3 Heumann";1
"Calcium D3 Puren";1
"Calcium D3 Ratiopharm";1
"Calcium D3 Sandoz";1
"Calcium D3 Stada";1
"Calcium Dobesilate Galena";1
"Calcium Dobesilate Hasco";1
"Calcium Dura";1
"Calcium Edetate De Sodium Serb";1
"Calcium En Vitamine D3 Alpex";1
"Calcium Fluoratum-Injeel Biologische Heilmittel Heel";1
"Calcium Folinate As Kalceks";1
"Calcium Folinate Fresenius Kabi";1
"Calcium Folinate Fresenius Kabi Deutschland";1
"Calcium Folinate Generics Uk";1
"Calcium Folinate Hikma";1
"Calcium Folinate Hikma Farmacêutica (Portugal)";1
"Calcium Folinate Hospira Uk";1
"Calcium Folinate Kabi";1
"Calcium Folinate Kalceks";1
"Calcium Folinate Kleva";1
"Calcium Folinate Normon";1
"Calcium Folinate Pharmazac";1
"Calcium Folinate Sandoz";1
"Calcium Folinate Teva";1
"Calcium Folinate Teva Uk";1
"Calcium Forte";1
"Calcium Gastreu R34";1
"Calcium Gluconate Accord-Uk";1
"Calcium Gluconate Ariti";1
"Calcium Gluconate B. Braun";1
"Calcium Gluconate Bp B. Braun Melsungen";1
"Calcium Gluconate Cooper";1
"Calcium Gluconate Demo";1
"Calcium Gluconate Demo Pharma Uk";1
"Calcium Gluconate Hameln";1
"Calcium Gluconate Hameln Pharma";1
"Calcium Gluconicum B. Braun";1
"Calcium Gluconicum Farmapol";1
"Calcium Hasco";1
"Calcium Hexal";1
"Calcium Lactate Accord-Uk";1
"Calcium Lactate Remedica";1
"Calcium Pantothenicum Jelfa";1
"Calcium Pharma Patent";1
"Calcium Pharmavit";1
"Calcium Plus Vitamin D3 Bt";1
"Calcium Polfarmex";1
"Calcium Polystyrene Sulfonate";1
"Calcium Polystyrene Sulfonate Roma Pharmaceuticals";1
"Calcium Quercus";1
"Calcium Quercus Wala";1
"Calcium Ratiopharm";1
"Calcium Resonium";1
"Calcium Sandoz";1
"Calcium Sopharma";1
"Calcium Sterop";1
"Calcium Und Colecalciferol (Vitamin D) Brause Für Erwachsene Dura";1
"Calcium Verla";1
"Calcium Vit. D3";1
"Calcium Vitamin D3 Acis";1
