"X622129"|"ΑΠΟΤΥΠΩΜΑ ΚΑΙ ΠΡΟΣΑΡΜΟΣΜΕΝΗ ΠΡΟΕΤΟΙΜΑΣΙΑ. ΧΕΙΡΟΥΡΓΙΚΟΣ ΝΑΡΘΗΚΑΣ ΣΤΟΜΑΤΟΣ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|21|4083.16|"Αίθουσα Επέμβασης 4"
"X622131"|"ΑΠΟΤΥΠΩΜΑ ΚΑΙ ΠΡΟΣΑΡΜΟΣΜΕΝΗ ΠΡΟΕΤΟΙΜΑΣΙΑ. ΩΤΙΚΗ ΠΡΟΣΘΕΤΙΚΗ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|140|252.21|"Χειρουργείο 2"
"X622133"|"ΑΠΟΤΥΠΩΜΑ ΚΑΙ ΠΡΟΣΑΡΜΟΣΜΕΝΗ ΠΡΟΕΤΟΙΜΑΣΙΑ. ΡΙΝΙΚΗ ΠΡΟΣΘΕΤΙΚΗ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|73|1929.45|"Χειρουργείο 3"
"X622135"|"ΑΠΟΤΥΠΩΜΑ ΚΑΙ ΠΡΟΣΑΡΜΟΣΜΕΝΗ ΠΡΟΕΤΟΙΜΑΣΙΑ. ΠΡΟΣΘΕΤΙΚΗ ΠΡΟΣΩΠΟΥ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|149|4840.69|"Αίθουσα Επέμβασης 4"
"X622137"|"ΜΗ-ΕΓΓΕΓΡΑΜΜΕΝΗ ΓΝΑΘΟΠΡΟΣΩΠΙΚΗ ΠΡΟΣΘΕΤΙΚΗ ΔΙΑΔΙΚΑΣΙΑ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|89|1828.21|"Αίθουσα Επέμβασης 3"
"X622159"|"ΕΦΑΡΜΟΓΗ ΔΙΑΤΑΞΗΣ ΤΥΠΟΥ HALO ΓΙΑ ΓΝΑΘΟΠΡΟΣΩΠΙΚΗ ΚΑΘΗΛΩΣΗ, ΠΕΡΙΛΑΜΒΑΝΕΙ ΑΦΑΙΡΕΣΗ (ΞΕΧΩΡΙΣΤΗ ΔΙΑΔΙΚΑΣΙΑ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|282|3506.62|"Αίθουσα Επέμβασης 3"
"X622179"|"ΕΦΑΡΜΟΓΗ ΣΥΣΚΕΥΗΣ ΔΙΑΓΝΑΘΙΚΗΣ ΑΚΙΝΗΤΟΠΟΙΗΣΗΣ ΕΚΤΟΣ  ΚΑΤΑΓΜΑΤΟΣ Ή ΕΞΑΡΘΡΩΣΗΣ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΕΙ ΔΙΑΔΙΚΑΣΙΑ ΑΦΑΙΡΕΣΗΣ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|86|3919.06|"Χειρουργείο 2"
"X622191"|"ΔΙΑΔΙΚΑΣΙΑ ΕΓΧΥΣΗΣ ΓΙΑ ΑΡΘΡΟΓΡΑΦΙΑ ΚΡΟΤΑΦΟΓΝΑΘΙΚΗΣ ΑΡΘΡΩΣΗΣ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|210|4042.18|"Αίθουσα Επέμβασης 3"
"X622199"|"ΓΕΝΙΟΠΛΑΣΤΙΚΗ. ΑΥΞΗΤΙΚΗ (ΑΥΤΟΜΟΣΧΕΥΜΑ, ΑΛΛΟΜΟΣΧΕΥΜΑ, ΠΡΟΣΘΕΤΙΚΟ ΥΛΙΚΟ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|263|2152.62|"Αίθουσα Επέμβασης 1"
"X622201"|"ΓΕΝΙΟΠΛΑΣΤΙΚΗ. ΟΣΤΕΟΤΟΜΙΑ ΣΧΗΜΑΤΟΣ C, ΕΝΑ ΚΟΜΜΑΤΙ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|21|311.09|"Αίθουσα Επέμβασης 4"
"X622203"|"ΓΕΝΙΟΠΛΑΣΤΙΚΗ. ΟΣΤΕΟΤΟΜΙΕΣ ΣΧΗΜΑΤΟΣ C, 2 Ή ΠΕΡΙΣΣΟΤΕΡΕΣ ΟΣΤΕΟΤΟΜΙΕΣ (Π.Χ., ΣΦΗΝΟΕΙΔΗΣ ΕΚΤΟΜΗ Ή ΑΛΛΕΣ ΕΠΕΜΒΑΣΕΙΣ ΓΙΑ ΑΣΥΜΜΕΤΡΟ ΠΩΓΩΝΑ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|273|1918.94|"Αίθουσα Επέμβασης 1"
"X622205"|"ΓΕΝΙΟΠΛΑΣΤΙΚΗ. ΟΣΤΕΟΤΟΜΙΑ ΣΧΗΜΑΤΟΣ C, ΑΥΞΗΣΗ ΜΕ ΕΝΔΙΑΜΕΣΑ ΜΟΣΧΕΥΜΑΤΑ ΟΣΤΟΥ  (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|64|4146.85|"Αίθουσα Επέμβασης 5"
"X622209"|"ΑΥΞΗΤΙΚΗ, ΣΩΜΑΤΟΣ Ή ΓΩΝΙΑΣ ΓΝΑΘΟΥ. ΠΡΟΣΘΕΤΙΚΟ ΥΛΙΚΟ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|258|4464.96|"Χειρουργείο 5"
"X622213"|"ΑΥΞΗΤΙΚΗ, ΣΩΜΑΤΟΣ Ή ΓΩΝΙΑΣ ΓΝΑΘΟΥ. ΜΕ ΟΣΤΙΚΟ ΜΟΣΧΕΥΜΑ, ΕΠΙΦΑΝΕΙΑΣ Ή  ΕΝΔΙΑΜΕΣΟ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΟΣ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|222|4495.88|"Χειρουργείο 4"
"X622233"|"ΣΜΙΚΡΥΝΣΗ ΜΕΤΩΠΟΥ. ΜΟΝΟ ΜΕ ΔΙΑΜΟΡΦΩΣΗ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|190|2200.12|"Χειρουργείο 1"
"X622235"|"ΣΜΙΚΡΥΝΣΗ ΜΕΤΩΠΟΥ. ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΚΑΙ ΕΦΑΡΜΟΓΗ ΠΡΟΣΘΕΤΙΚΟΥ ΥΛΙΚΟΥ Ή ΟΣΤΙΚΟ ΜΟΣΧΕΥΜΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΛΗΨΗ ΜΟΣΧΕΥΜΑΤΟΣ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|266|304.69|"Χειρουργείο 2"
"X622237"|"ΣΜΙΚΡΥΝΣΗ ΜΕΤΩΠΟΥ. ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΚΑΙ ΜΕΤΑΤΟΠΙΣΗ ΤΟΥ ΠΡΟΣΘΙΟΥ ΤΟΙΧΩΜΑΤΟΣ ΤΟΥ ΜΕΤΩΠΙΑΙΟΥ ΚΟΛΠΟΥ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|39|4612.42|"Χειρουργείο 1"
"X622241"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣOΠΡΟΣΩΠΟΥ, LEFORT I. ΕΝΑ ΤΕΜΑΧΙΟ, ΤΜΗΜΑΤΙΚΗ ΜΕΤΑΚΙΝΗΣΗ ΣΕ ΟΠΟΙΑΔΗΠΟΤΕ ΚΑΤΕΥΘΥΝΣΗ (Π.Χ.,ΓΙΑ ΣΥΝΔΡΟΜΟ ΜΑΚΡΟΥ ΠΡΟΣΩΠΟΥ), ΧΩΡΙΣ ΟΣΤΙΚΟ ΜΟΣΧΕΥΜΑ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|110|3534.65|"Χειρουργείο 3"
"X622243"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT I. ΔΥΟ ΤΕΜΑΧΙΑ, ΜΕΤΑΚΙΝΗΣΗ ΤΜΗΜΑΤΟΣ ΣΕ ΟΠΟΙΑΔΗΠΟΤΕ ΚΑΤΕΥΘΥΝΣΗ, ΧΩΡΙΣ ΟΣΤΙΚΟ ΜΟΣΧΕΥΜΑ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|227|610.86|"Χειρουργείο 4"
"X622245"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT I. ΤΡΙΑ Ή ΠΕΡΙΣΣΟΤΕΡΑ ΤΕΜΑΧΙΑ, ΜΕΤΑΚΙΝΗΣΗ ΤΜΗΜΑΤΟΣ ΣΕ ΟΠΟΙΑΔΗΠΟΤΕ ΚΑΤΕΥΘΥΝΣΗ, ΧΩΡΙΣ ΟΣΤΙΚΟ ΜΟΣΧΕΥΜΑ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|290|3021.5|"Χειρουργείο 5"
"X622249"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT I. ΈΝΑ ΤΕΜΑΧΙΟ, ΜΕΤΑΚΙΝΗΣΗ ΤΜΗΜΑΤΟΣ ΣΕ ΟΠΟΙΑΔΗΠΟΤΕ ΚΑΤΕΥΘΥΝΣΗ, ΑΠΑΙΤΟΥΝΤΑΙ ΟΣΤΙΚΑ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|300|4188.28|"Χειρουργείο 2"
"X622251"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT I. ΔΥΟ ΤΕΜΑΧΙΑ, ΜΕΤΑΚΙΝΗΣΗ ΤΜΗΜΑΤΟΣ ΣΕ ΟΠΟΙΑΔΗΠΟΤΕ ΚΑΤΕΥΘΥΝΣΗ, ΑΠΑΙΤΟΥΝΤΑΙ ΟΣΤΙΚΑ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ) (Π.Χ., ΕΤΕΡΟΠΛΕΥΡΗ ΜΗ ΜΕΤΑΜΟΣΧΕΥΘΕΙΣΑ ΦΑΤΝΙΑΚΗ ΡΩΓΜΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|277|1670.23|"Χειρουργείο 4"
"X622253"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT I. ΤΡΙΑ Ή ΠΕΡΙΣΣΟΤΕΡΑ ΤΕΜΑΧΙΑ, ΜΕΤΑΚΙΝΗΣΗ ΤΜΗΜΑΤΟΣ ΣΕ ΟΠΟΙΑΔΗΠΟΤΕ ΚΑΤΕΥΘΥΝΣΗ, ΑΠΑΙΤΟΥΝΤΑΙ ΟΣΤΙΚΑ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ) (Π.Χ., ΑΜΦΟΤΕΡΟΠΛΕΥΡΗ ΜΗ ΜΕΤΑΜΟΣΧΕΥΘΕΙΣΑ ΦΑΤΝΙΑΚΗ ΡΩΓΜΗ Ή ΠΟΛΛΑΠΛΕΣ ΟΣΤΕΟΤΟΜΕΣ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|135|710.39|"Αίθουσα Επέμβασης 5"
"X622259"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT II. ΠΡΟΣΘΙΑ ΕΣΟΧΗ (Π.Χ., ΣΥΝΔΡΟΜΟ TREACHER-COLLINS)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|84|2075.27|"Αίθουσα Επέμβασης 5"
"X622261"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT II. ΟΠΟΙΑΔΗΠΟΤΕ ΚΑΤΕΥΘΥΝΣΗ, ΑΠΑΙΤΟΥΝΤΑΙ ΟΣΤΙΚΑ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|227|2731.38|"Αίθουσα Επέμβασης 1"
"X622267"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT III (ΕΞΩΚΡΑΝΙΑΚΗ), ΟΠΟΙΟΥΔΗΠΟΤΕ ΤΥΠΟΥ, ΑΠΑΙΤΕΙ ΟΣΤΙΚΑ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ). ΧΩΡΙΣ LEFORT I"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|166|4135.47|"Αίθουσα Επέμβασης 3"
"X622269"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT III (ΕΞΩΚΡΑΝΙΑΚΗ), ΟΠΟΙΟΥΔΗΠΟΤΕ ΤΥΠΟΥ, ΑΠΑΙΤΕΙ ΟΣΤΙΚΑ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ). ΜΕ LEFORT I"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|251|3847.31|"Αίθουσα Επέμβασης 2"
"X622277"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT III (ΕΞΩ ΚΑΙ ΕΝΔΟΚΡΑΝΙΑΚΗ) ΜΕ ΔΙΕΥΘΕΤΗΣΗ ΜΕΤΩΠΟΥ (Π.Χ., ΜΟΝΟ ΜΠΛΟΚ), ΑΠΑΙΤΟΥΝΤΑΙ ΟΣΤΙΚΑ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ). ΧΩΡΙΣ LEFORT I"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|19|2379.46|"Χειρουργείο 5"
"X622279"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΣΟΤΗΤΑΣ ΠΡΟΣΩΠΟΥ, LEFORT III (ΕΞΩ ΚΑΙ ΕΝΔΟΚΡΑΝΙΑΚΗ) ΜΕ ΔΙΕΥΘΕΤΗΣΗ ΜΕΤΩΠΟΥ (Π.Χ., ΜΟΝΟ ΜΠΛΟΚ), ΑΠΑΙΤΟΥΝΤΑΙ ΟΣΤΙΚΑ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ). ΜΕ LEFORT I"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|224|2116.0|"Αίθουσα Επέμβασης 5"
"X622303"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΑΝΩ ΚΑΙ ΠΛΑΓΙΟΥ ΤΟΙΧΩΜΑΤΟΣ ΚΟΓΧΟΥ ΚΑΙ ΚΑΤΩΤΕΡΟ ΜΕΤΩΠΟ, ΔΙΕΥΘΕΤΗΣΗ Ή ΑΝΑΔΙΑΤΑΞΗ, ΜΕ Ή ΧΩΡΙΣ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|152|50.45|"Χειρουργείο 2"
"X622309"|"ΑΝΑΚΑΤΑΣΚΕΥΗ, ΜΕΤΩΠΟΥ ΑΜΦΩ, ΑΝΩ ΚΑΙ ΠΛΑΓΙΟΥ ΤΟΙΧΩΜΑΤΟΣ ΚΟΓΧΟΥ ΚΑΙ ΚΑΤΩΤΕΡΟ ΜΕΤΩΠΟ,  ΔΙΕΥΘΕΤΗΣΗ Ή ΑΝΑΔΙΑΤΑΞΗ (Π.Χ., ΠΛΑΓΙΟΚΕΦΑΛΙΑ, ΤΡΙΓΩΝΟΚΕΦΑΛΙΑ, ΒΡΑΧΥΚΕΦΑΛΙΑ), ΜΕ Ή ΧΩΡΙΣ ΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΑΥΤΟΜΟΣΧΕΥΜΑΤΩΝ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|15|1451.64|"Αίθουσα Επέμβασης 3"
"X622317"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΟΛΟΚΛΗΡΟΥ Ή ΤΟΥ ΜΕΓΑΛΥΤΕΡΟΥ ΤΜΗΜΑΤΟΣ ΤΟΥ ΜΕΤΩΠΟΥ ΚΑΙ/Ή ΤΟΥ ΥΠΕΡΚΟΓΧΙΟΥ ΧΕΙΛΟΥΣ ΜΕ ΜΟΣΧΕΥΜΑΤΑ (ΑΛΛΟΜΟΣΧΕΥΜΑ Ή ΠΡΟΣΘΕΤΙΚΟ ΥΛΙΚΟ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|152|4409.05|"Αίθουσα Επέμβασης 2"
"X622319"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΟΛΟΚΛΗΡΟΥ Ή ΤΟΥ ΜΕΓΑΛΥΤΕΡΟΥ ΤΜΗΜΑΤΟΣ ΤΟΥ ΜΕΤΩΠΟΥ ΚΑΙ/Ή ΤΟΥ ΥΠΕΡΚΟΓΧΙΟΥ ΧΕΙΛΟΥΣ ΜΕ ΑΥΤΟΜΟΣΧΕΥΜΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΛΗΨΗ ΜΟΣΧΕΥΜΑΤΩΝ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|176|3189.22|"Αίθουσα Επέμβασης 5"
"X622321"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΜΕΤΑ ΕΚΤΟΜΗ ΚΑΛΟΗΘΟΥΣ ΟΓΚΟΥ ΤΩΝ ΚΡΑΝΙΑΚΩΝ ΟΣΤΩΝ (Π.Χ., ΙΝΩΔΗΣ ΔΥΣΠΛΑΣΙΑ), ΕΞΩΚΡΑΝΙΑΚΗ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|277|2879.63|"Αίθουσα Επέμβασης 1"
"X622323"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΤΩΝ ΚΟΓΧΙΚΩΝ ΤΟΙΧΩΜΑΤΩΝ ΚΑΙ ΔΑΚΤΥΛΙΟΥ, ΤΟΥ ΜΕΤΩΠΟΥ, ΤΟΥ ΡΙΝΟΗΘΜΟΕΙΔΟΥΣ ΣΥΜΠΛΕΓΜΑΤΟΣ ΜΕΤΑ ΕΝΔΟ ΚΑΙ ΕΞΩΚΡΑΝΙΑΚΗ ΕΚΤΟΜΗ ΚΑΛΟΗΘΟΥΣ ΟΓΚΟΥ ΚΡΑΝΙΑΚΟΥ ΟΣΤΟΥ (Π.Χ., ΙΝΩΔΗΣ ΔΥΣΠΛΑΣΙΑ), ΜΕ ΠΟΛΛΑΠΛΑ ΑΥΤΟΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΜΟΣΧΕΥΜΑΤΩΝ). Η ΣΥΝΟΛΙΚΗ ΕΠΙΦΑΝΕΙΑ ΤΟΥ ΟΣΤΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΕΙΝΑΙ ΜΙΚΡΟΤΕΡΗ ΤΩΝ 40 ΤΕΤ. ΕΚ."|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|238|2067.32|"Αίθουσα Επέμβασης 5"
"X622325"|"ΑΝΑΚΑΤΑΣΚΕΥΗ ΤΩΝ ΚΟΓΧΙΚΩΝ ΤΟΙΧΩΜΑΤΩΝ ΚΑΙ ΔΑΚΤΥΛΙΟΥ, ΤΟΥ ΜΕΤΩΠΟΥ, ΤΟΥ ΡΙΝΟΗΘΜΟΕΙΔΟΥΣ ΣΥΜΠΛΕΓΜΑΤΟΣ ΜΕΤΑ ΕΝΔΟ ΚΑΙ ΕΞΩΚΡΑΝΙΑΚΗ ΕΚΤΟΜΗ ΚΑΛΟΗΘΟΥΣ ΟΓΚΟΥ ΚΡΑΝΙΑΚΟΥ ΟΣΤΟΥ (Π.Χ., ΙΝΩΔΗΣ ΔΥΣΠΛΑΣΙΑ), ΜΕ ΠΟΛΛΑΠΛΑ ΑΥΤΟΜΟΣΧΕΥΜΑΤΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗΝ ΛΗΨΗ ΜΟΣΧΕΥΜΑΤΩΝ). Η ΣΥΝΟΛΙΚΗ ΕΠΙΦΑΝΕΙΑ ΤΟΥ ΟΣΤΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΕΙΝΑΙ ΜΕΓΑΛΥΤΕΡΗ ΤΩΝ 40 ΤΕΤ. ΕΚ. ΚΑΙ ΜΙΚΡΟΤΕΡΗ ΤΩΝ 80 ΤΕΤ. ΕΚ."|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|187|1246.43|"Αίθουσα Επέμβασης 1"
